Id,SceneRoadType,Note,Content
1501,,,CoinProp^-16.5* -0.7* 57.4^^^|CoinProp^-16.5* -0.7* 63.4^^^|CoinProp^-16.5* -0.7* 69.4^^^|CoinProp^-16.5* -0.7* 75.4^^^|CoinProp^-16.5* -0.7* 81.4^^^|NormalCar1^-8.4* 0.0* 114.3^^^|RandomProp^-8.5* 0.0* 177.2^^^0&0|RandomProp^0.0* 0.0* 177.2^^^0&0|RandomProp^8.5* 0.0* 177.2^^^0&0|RandomProp^16.6* 0.0* 177.2^^^0&0|RandomProp^-16.4* 0.0* 177.2^^^0&0|CoinProp^17.0* -0.8* 221.1^^^|NormalCar10^0.0* 0.0* 225.6^^^|CoinProp^17.0* -0.8* 227.1^^^|ColorEggProp^-16.9* 0.0* 227.2^^^|CoinProp^17.0* -0.8* 233.1^^^|CoinProp^17.0* -0.8* 239.1^^^|CoinProp^17.0* -0.8* 245.1^^^|NormalCar8^8.7* 0.0* 337.5^^^|CoinProp^-9.0* -0.8* 414.5^^^|CoinProp^-9.0* -0.8* 420.5^^^|CoinProp^-9.0* -0.8* 426.5^^^|CoinProp^-9.0* -0.8* 432.5^^^|CoinProp^-9.0* -0.8* 438.5^^^|RandomProp^-8.5* 0.0* 565.7^^^0&0|RandomProp^8.5* 0.0* 565.7^^^0&0|NormalCar5^-17.0* 0.0* 583.6^^^|CoinProp^8.7* -0.8* 588.0^^^|CoinProp^8.7* -0.8* 594.0^^^|CoinProp^8.7* -0.8* 600.0^^^|CoinProp^8.7* -0.8* 606.0^^^|CoinProp^8.7* -0.8* 612.0^^^|CoinBigProp^8.7* -1.0* 623.0^^^|CoinProp^0.1* -0.7* 646.5^^^|CoinProp^0.1* -0.7* 652.5^^^|CoinProp^0.1* -0.7* 658.5^^^|CoinProp^0.1* -0.7* 664.5^^^|CoinProp^0.1* -0.7* 670.5^^^|NormalCar3^0.0* 0.0* 694.2^^^|CoinProp^-8.6* -0.7* 741.6^^^|CoinProp^-8.6* -0.7* 747.6^^^|CoinProp^-8.6* -0.7* 753.6^^^|CoinProp^-8.6* -0.7* 759.6^^^|CoinProp^-8.6* -0.7* 765.6^^^
1502,,,LiBaoProp^0.0* 0.0* 28.7^^^|CoinProp^8.3* -0.7* 38.2^^^|CoinProp^8.3* -0.7* 44.2^^^|CoinProp^8.3* -0.7* 50.2^^^|CoinProp^8.3* -0.7* 56.2^^^|CoinProp^8.3* -0.7* 62.2^^^|CoinProp^16.8* -0.7* 104.1^^^|CoinProp^16.8* -0.7* 110.1^^^|CoinProp^16.8* -0.7* 116.1^^^|CoinProp^16.8* -0.7* 122.1^^^|CoinProp^16.8* -0.7* 128.1^^^|NormalCar1^-8.6* 0.0* 146.7^^^|RandomProp^-8.7* 0.0* 191.0^^^0&0|RandomProp^8.7* 0.0* 191.0^^^0&0|RandomProp^16.7* 0.0* 202.4^^^0&0|RandomProp^-17.0* 0.0* 202.4^^^0&0|RandomProp^0.0* 0.0* 202.4^^^0&0|CoinProp^-16.6* -0.7* 243.0^^^|CoinProp^-16.6* -0.7* 249.0^^^|NormalCar8^0.0* 0.0* 254.2^^^|CoinProp^-16.6* -0.7* 255.0^^^|CoinProp^-16.6* -0.7* 261.0^^^|CoinProp^-16.6* -0.7* 267.0^^^|NormalCar10^16.8* 0.0* 357.0^^^|CoinProp^-8.3* -0.8* 385.3^^^|CoinProp^-8.3* -0.8* 391.3^^^|CoinProp^-8.3* -0.8* 397.3^^^|CoinProp^-8.3* -0.8* 403.3^^^|CoinProp^-8.3* -0.8* 409.3^^^|RandomProp^16.8* 0.0* 516.0^^^0&0|RandomProp^-17.1* 0.0* 516.0^^^0&0|RandomProp^-8.3* 0.0* 516.0^^^0&0|RandomProp^0.0* 0.0* 516.0^^^0&0|RandomProp^8.4* 0.0* 516.0^^^0&0|NormalCar3^-16.6* 0.0* 583.3^^^|CoinProp^0.0* -0.7* 591.5^^^|CoinProp^0.0* -0.7* 597.5^^^|CoinProp^0.0* -0.7* 603.5^^^|CoinProp^0.0* -0.7* 609.5^^^|CoinProp^0.0* -0.7* 615.5^^^|NormalCar5^8.2* 0.0* 657.3^^^|CoinProp^-8.5* -0.7* 730.7^^^|CoinProp^-8.5* -0.7* 736.7^^^|CoinProp^-8.5* -0.7* 742.7^^^|CoinProp^-8.5* -0.7* 748.7^^^|CoinProp^-8.5* -0.7* 754.7^^^
1503,,,CoinProp^-8.5* -0.7* 43.6^^^|CoinProp^-8.5* -0.7* 49.6^^^|CoinProp^-8.5* -0.7* 55.6^^^|CoinProp^-8.5* -0.7* 61.6^^^|CoinProp^-8.5* -0.7* 67.6^^^|NormalCar10^-8.6* 0.0* 106.4^^^|RandomProp^-8.4* 0.0* 164.0^^^0&0|RandomProp^8.4* 0.0* 164.0^^^0&0|NormalCar1^0.0* 0.0* 183.0^^^|CoinProp^-8.7* -0.7* 204.0^^^|CoinProp^-8.7* -0.7* 210.0^^^|CoinProp^-8.7* -0.7* 216.0^^^|CoinProp^-8.7* -0.7* 222.0^^^|CoinProp^-8.7* -0.7* 228.0^^^|ColorEggProp^0.0* 0.0* 238.9^^^|NormalCar5^17.3* 0.0* 272.4^^^|RandomProp^17.1* 0.0* 287.7^^^0&0|RandomProp^-16.5* 0.0* 287.7^^^0&0|RandomProp^0.0* 0.0* 287.7^^^0&0|CoinProp^-16.5* -0.7* 358.0^^^|CoinProp^-16.5* -0.7* 364.0^^^|CoinProp^-16.5* -0.7* 370.0^^^|CoinProp^-16.5* -0.7* 376.0^^^|CoinProp^-16.5* -0.7* 382.0^^^|NormalCar3^8.5* 0.0* 445.1^^^|CoinProp^-8.4* -0.8* 506.9^^^|CoinProp^-8.4* -0.8* 512.9^^^|CoinProp^-8.4* -0.8* 518.9^^^|CoinProp^-8.4* -0.8* 524.9^^^|CoinProp^-8.4* -0.8* 530.9^^^|CoinBigProp^-8.4* -1.0* 541.9^^^
1504,,,CoinProp^8.5* -0.7* 42.2^^^|CoinProp^8.5* -0.7* 48.2^^^|CoinProp^8.5* -0.7* 54.2^^^|CoinProp^8.5* -0.7* 60.2^^^|CoinProp^8.5* -0.7* 66.2^^^|NormalCar5^-8.4* 0.0* 114.2^^^|RandomProp^-8.9* 0.0* 141.5^^^0&0|RandomProp^0.0* 0.0* 148.9^^^0&0|RandomProp^8.7* 0.0* 159.2^^^0&0|NormalCar1^-17.3* 0.0* 170.8^^^|CoinProp^0.0* -0.7* 188.7^^^|CoinProp^0.0* -0.7* 194.7^^^|CoinProp^0.0* -0.7* 200.7^^^|CoinProp^0.0* -0.7* 206.7^^^|CoinProp^0.0* -0.7* 212.7^^^|NormalCar1^8.6* 0.0* 234.0^^^|CoinProp^8.7* -0.8* 294.9^^^|CoinProp^8.7* -0.8* 300.9^^^|CoinProp^8.7* -0.8* 306.9^^^|CoinProp^8.7* -0.8* 312.9^^^|CoinProp^8.7* -0.8* 318.9^^^|NormalCar10^-8.4* 0.0* 345.2^^^|CoinProp^-17.1* -0.8* 374.9^^^|CoinProp^-17.1* -0.8* 380.9^^^|NormalCar3^17.5* 0.0* 384.6^^^|CoinProp^-17.1* -0.8* 386.9^^^|CoinProp^-17.1* -0.8* 392.9^^^|CoinProp^-17.1* -0.8* 398.9^^^|CoinBigProp^-17.1* -1.0* 409.9^^^
1601,,,CoinProp^-17.0* -0.8* 42.0^^^|CoinProp^-17.0* -0.8* 48.0^^^|CoinProp^-17.0* -0.8* 54.0^^^|CoinProp^-17.0* -0.8* 60.0^^^|CoinProp^-17.0* -0.8* 66.0^^^|NormalCar10^-16.9* 0.0* 104.2^^^|NormalCar8^8.5* 0.0* 129.8^^^|RandomProp^16.5* 0.0* 161.7^^^0&0|RandomProp^-16.4* 0.0* 161.7^^^0&0|RandomProp^-8.9* 0.0* 161.7^^^0&0|RandomProp^0.0* 0.0* 161.7^^^0&0|RandomProp^8.4* 0.0* 161.7^^^0&0|CoinProp^-8.1* -0.7* 211.4^^^|CoinProp^-8.1* -0.7* 217.4^^^|CoinProp^-8.1* -0.7* 223.4^^^|NormalCar1^17.0* 0.0* 228.0^^^|CoinProp^-8.1* -0.7* 229.4^^^|CoinProp^-8.1* -0.7* 235.4^^^|NormalCar3^-8.6* 0.0* 274.8^^^|CoinProp^0.3* -0.8* 368.9^^^|CoinProp^0.3* -0.8* 374.9^^^|CoinProp^0.3* -0.8* 380.9^^^|CoinProp^0.3* -0.8* 386.9^^^|CoinProp^0.3* -0.8* 392.9^^^|NormalCar5^-0.1* 0.0* 426.5^^^|RandomProp^-8.7* 0.0* 521.9^^^0&0|RandomProp^8.3* 0.0* 521.9^^^0&0|CoinProp^0.0* -0.7* 576.3^^^|CoinProp^0.0* -0.7* 582.3^^^|CoinProp^0.0* -0.7* 588.3^^^|CoinProp^0.0* -0.7* 594.3^^^|CoinProp^0.0* -0.7* 600.3^^^|CoinProp^-8.3* -0.7* 697.5^^^|CoinProp^-8.3* -0.7* 703.5^^^|CoinProp^-8.3* -0.7* 709.5^^^|CoinProp^-8.3* -0.7* 715.5^^^|CoinProp^-8.3* -0.7* 721.5^^^
1602,,,CoinProp^-0.2* -0.7* 40.2^^^|CoinProp^-0.2* -0.7* 46.2^^^|CoinProp^-0.2* -0.7* 52.2^^^|CoinProp^-0.2* -0.7* 58.2^^^|CoinProp^-0.2* -0.7* 64.2^^^|NormalCar10^-17.0* 0.0* 123.8^^^|RandomProp^16.5* 0.0* 182.0^^^0&0|RandomProp^-16.6* 0.0* 182.0^^^0&0|RandomProp^-8.6* 0.0* 182.0^^^0&0|RandomProp^8.2* 0.0* 182.0^^^0&0|RandomProp^0.0* 0.0* 182.0^^^0&0|ColorEggProp^-8.7* 0.0* 244.1^^^|CoinProp^9.2* -0.7* 253.8^^^|CoinProp^9.2* -0.7* 259.8^^^|CoinProp^9.2* -0.7* 265.8^^^|CoinProp^-16.8* -0.8* 267.9^^^|CoinProp^9.2* -0.7* 271.8^^^|CoinProp^-16.8* -0.8* 273.9^^^|CoinProp^9.2* -0.7* 277.8^^^|CoinProp^-16.8* -0.8* 279.9^^^|CoinProp^-16.8* -0.8* 285.9^^^|CoinProp^-16.8* -0.8* 291.9^^^|NormalCar1^-8.6* 0.0* 308.9^^^|NormalCar5^16.7* 0.0* 403.7^^^|NormalCar1^0.0* 0.0* 457.5^^^|CoinProp^-17.2* -0.7* 467.6^^^|CoinProp^-17.2* -0.7* 473.6^^^|CoinProp^-17.2* -0.7* 479.6^^^|CoinProp^-17.2* -0.7* 485.6^^^|CoinProp^-17.2* -0.7* 491.6^^^|RandomProp^0.0* 0.0* 542.1^^^0&0|RandomProp^-16.4* 0.0* 542.1^^^0&0|RandomProp^17.3* 0.0* 542.1^^^0&0|CoinProp^8.4* -0.7* 593.3^^^|CoinProp^8.4* -0.7* 599.3^^^|CoinProp^8.4* -0.7* 605.3^^^|CoinProp^8.4* -0.7* 611.3^^^|CoinProp^8.4* -0.7* 617.3^^^|NormalCar3^-8.3* 0.0* 633.6^^^|CoinProp^-16.6* -0.7* 738.4^^^|CoinProp^-16.6* -0.7* 744.4^^^|CoinProp^-16.6* -0.7* 750.4^^^|CoinProp^-16.6* -0.7* 756.4^^^|CoinProp^-16.6* -0.7* 762.4^^^
1603,,,CoinProp^-16.5* -0.8* 34.9^^^|CoinProp^-16.5* -0.8* 40.9^^^|CoinProp^-16.5* -0.8* 46.9^^^|CoinProp^-16.5* -0.8* 52.9^^^|CoinProp^-16.5* -0.8* 58.9^^^|NormalCar5^17.2* 0.0* 62.7^^^|NormalCar10^0.0* 0.0* 120.2^^^|RandomProp^-8.4* 0.0* 145.6^^^0&0|RandomProp^8.3* 0.0* 145.6^^^0&0|CoinProp^-8.5* -0.7* 192.1^^^|CoinProp^-8.5* -0.7* 198.1^^^|CoinProp^-8.5* -0.7* 204.1^^^|CoinProp^-8.5* -0.7* 210.1^^^|NormalCar3^17.5* 0.0* 213.3^^^|CoinProp^-8.5* -0.7* 216.1^^^|NormalCar3^-16.7* 0.0* 270.5^^^|CoinProp^-16.7* -0.7* 318.2^^^|CoinProp^-16.7* -0.7* 324.2^^^|CoinProp^-16.7* -0.7* 330.2^^^|NormalCar1^8.4* 0.0* 331.5^^^|CoinProp^-16.7* -0.7* 336.2^^^|CoinProp^-16.7* -0.7* 342.2^^^|NormalCar1^-16.7* 0.0* 370.1^^^|CoinProp^0.0* -0.7* 380.2^^^|CoinProp^0.0* -0.7* 386.2^^^|CoinProp^0.0* -0.7* 392.2^^^|CoinProp^0.0* -0.7* 398.2^^^|CoinProp^0.0* -0.7* 404.2^^^|CoinProp^-8.7* -0.7* 475.6^^^|CoinProp^-8.7* -0.7* 481.6^^^|CoinProp^-8.7* -0.7* 487.6^^^|CoinProp^-8.7* -0.7* 493.6^^^|CoinProp^-8.7* -0.7* 499.6^^^
1604,,,CoinProp^0.0* -0.7* 39.8^^^|CoinProp^0.0* -0.7* 45.8^^^|CoinProp^0.0* -0.7* 51.8^^^|CoinProp^0.0* -0.7* 57.8^^^|CoinProp^0.0* -0.7* 63.8^^^|NormalCar3^-16.8* 0.0* 76.4^^^|RandomProp^-16.9* 0.0* 112.0^^^0&0|RandomProp^0.0* 0.0* 112.0^^^0&0|RandomProp^16.7* 0.0* 112.0^^^0&0|CoinProp^-8.7* -0.7* 155.3^^^|CoinProp^-8.7* -0.7* 161.3^^^|CoinProp^-8.7* -0.7* 167.3^^^|CoinProp^-8.7* -0.7* 173.3^^^|CoinProp^-8.7* -0.7* 179.3^^^|NormalCar3^-8.4* 0.0* 238.1^^^|NormalCar5^17.1* 0.0* 242.8^^^|ColorEggProp^8.5* 0.0* 252.0^^^|CoinProp^8.1* -0.7* 294.5^^^|CoinProp^8.1* -0.7* 300.5^^^|CoinProp^8.1* -0.7* 306.5^^^|CoinProp^8.1* -0.7* 312.5^^^|CoinProp^8.1* -0.7* 318.5^^^
1701,,,CoinProp^-8.9* -0.7* 42.2^^^|CoinProp^-8.9* -0.7* 48.2^^^|CoinProp^-8.9* -0.7* 54.2^^^|CoinProp^-8.9* -0.7* 60.2^^^|CoinProp^-8.9* -0.7* 66.2^^^|NormalCar1^8.5* 0.0* 117.1^^^|NormalCar10^-16.8* 0.0* 124.5^^^|RandomProp^16.8* 0.0* 157.1^^^0&0|RandomProp^-17.2* 0.0* 157.1^^^0&0|RandomProp^-8.7* 0.0* 157.1^^^0&0|RandomProp^0.0* 0.0* 157.1^^^0&0|RandomProp^8.6* 0.0* 157.1^^^0&0|CoinProp^16.4* -0.7* 191.8^^^|CoinProp^16.4* -0.7* 197.8^^^|CoinProp^16.4* -0.7* 203.8^^^|CoinProp^16.4* -0.7* 209.8^^^|CoinProp^16.4* -0.7* 215.8^^^|NormalCar1^0.0* 0.0* 244.2^^^|ColorEggProp^17.2* 0.0* 254.4^^^|CoinProp^-16.6* -0.7* 306.9^^^|CoinProp^-16.6* -0.7* 312.9^^^|CoinProp^-16.6* -0.7* 318.9^^^|CoinProp^-16.6* -0.7* 324.9^^^|CoinProp^-16.6* -0.7* 330.9^^^|RandomProp^-16.3* 0.0* 362.6^^^0&0|RandomProp^16.6* 0.0* 362.6^^^0&0|RandomProp^0.0* 0.0* 362.6^^^0&0|NormalCar3^8.5* 0.0* 411.7^^^|CoinProp^-16.5* -0.7* 423.5^^^|CoinProp^-16.5* -0.7* 429.5^^^|CoinProp^-16.5* -0.7* 435.5^^^|CoinProp^-16.5* -0.7* 441.5^^^|NormalCar5^-8.2* 0.0* 443.5^^^|CoinProp^-16.5* -0.7* 447.5^^^|CoinProp^-8.6* -0.8* 467.1^^^|CoinProp^8.2* -0.7* 471.6^^^|CoinProp^-8.6* -0.8* 473.1^^^|CoinProp^8.2* -0.7* 477.6^^^|CoinProp^-8.6* -0.8* 479.1^^^|CoinProp^8.2* -0.7* 483.6^^^|CoinProp^-8.6* -0.8* 485.1^^^|CoinProp^8.2* -0.7* 489.6^^^|CoinProp^-8.6* -0.8* 491.1^^^|CoinProp^8.2* -0.7* 495.6^^^|CoinBigProp^-8.6* -1.0* 502.1^^^
1702,,,CoinProp^8.5* -0.8* 36.4^^^|CoinProp^8.5* -0.8* 42.4^^^|CoinProp^8.5* -0.8* 48.4^^^|CoinProp^8.5* -0.8* 54.4^^^|CoinProp^8.5* -0.8* 60.4^^^|CoinBigProp^8.5* -1.0* 71.4^^^|NormalCar1^-16.7* 0.0* 93.5^^^|RandomProp^-16.7* 0.0* 115.5^^^0&0|RandomProp^-8.1* 0.0* 122.5^^^0&0|RandomProp^0.0* 0.0* 129.7^^^0&0|RandomProp^8.1* 0.0* 138.3^^^0&0|RandomProp^16.5* 0.0* 148.2^^^0&0|NormalCar1^8.4* 0.0* 176.5^^^|CoinProp^-16.9* -0.8* 199.7^^^|CoinProp^-16.9* -0.8* 205.7^^^|CoinProp^-16.9* -0.8* 211.7^^^|CoinProp^-16.9* -0.8* 217.7^^^|CoinProp^-16.9* -0.8* 223.7^^^|NormalCar3^-8.4* 0.0* 287.5^^^|NormalCar8^17.1* 0.0* 318.8^^^|CoinProp^0.0* -0.8* 368.7^^^|CoinProp^0.0* -0.8* 374.7^^^|CoinProp^0.0* -0.8* 380.7^^^|CoinProp^0.0* -0.8* 386.7^^^|CoinProp^0.0* -0.8* 392.7^^^|NormalCar10^17.1* 0.0* 419.4^^^|RandomProp^-16.7* 0.0* 436.7^^^0&0|RandomProp^0.0* 0.0* 436.7^^^0&0|RandomProp^17.2* 0.0* 436.7^^^0&0|CoinProp^-16.5* -0.8* 457.1^^^|CoinProp^-16.5* -0.8* 463.1^^^|CoinProp^-16.5* -0.8* 469.1^^^|CoinProp^-16.5* -0.8* 475.1^^^|CoinProp^-16.5* -0.8* 481.1^^^|CoinBigProp^-16.5* -1.0* 492.1^^^|NormalCar3^0.0* 0.0* 549.4^^^|CoinProp^-8.8* -0.7* 571.9^^^|CoinProp^-8.8* -0.7* 577.9^^^|CoinProp^-8.8* -0.7* 583.9^^^|CoinProp^-8.8* -0.7* 589.9^^^|CoinProp^-8.8* -0.7* 595.9^^^|NormalCar5^17.1* 0.0* 635.9^^^|CoinProp^8.3* -0.7* 677.9^^^|CoinProp^8.3* -0.7* 683.9^^^|CoinProp^8.3* -0.7* 689.9^^^|CoinProp^8.3* -0.7* 695.9^^^|CoinProp^8.3* -0.7* 701.9^^^
1703,,,CoinProp^-8.6* -0.8* 37.3^^^|CoinProp^-8.6* -0.8* 43.3^^^|CoinProp^-8.6* -0.8* 49.3^^^|CoinProp^-8.6* -0.8* 55.3^^^|CoinProp^-8.6* -0.8* 61.3^^^|NormalCar10^8.9* 0.0* 81.5^^^|NormalCar1^-16.7* 0.0* 95.2^^^|RandomProp^16.8* 0.0* 130.1^^^0&0|RandomProp^-16.8* 0.0* 130.1^^^0&0|RandomProp^0.0* 0.0* 130.1^^^0&0|RandomProp^-8.7* 0.0* 139.2^^^0&0|RandomProp^8.3* 0.0* 139.2^^^0&0|CoinProp^-8.7* -0.7* 178.9^^^|CoinProp^-8.7* -0.7* 184.9^^^|CoinProp^-8.7* -0.7* 190.9^^^|CoinProp^-8.7* -0.7* 196.9^^^|CoinProp^-8.7* -0.7* 202.9^^^|NormalCar1^8.6* 0.0* 250.9^^^|NormalCar8^-17.1* 0.0* 277.8^^^|ColorEggProp^-8.9* 0.0* 291.6^^^|CoinProp^0.0* -0.8* 332.1^^^|CoinProp^0.0* -0.8* 338.1^^^|CoinProp^0.0* -0.8* 344.1^^^|CoinProp^0.0* -0.8* 350.1^^^|CoinProp^0.0* -0.8* 356.1^^^|CoinBigProp^0.0* -1.0* 367.1^^^|NormalCar5^8.5* 0.0* 392.5^^^|NormalCar3^-8.4* 0.0* 426.0^^^|CoinProp^-16.5* -0.7* 448.4^^^|CoinProp^-16.5* -0.7* 454.4^^^|CoinProp^-16.5* -0.7* 460.4^^^|CoinProp^-16.5* -0.7* 466.4^^^|CoinProp^-16.5* -0.7* 472.4^^^
1704,,,CoinProp^16.5* -0.8* 32.9^^^|CoinProp^16.5* -0.8* 38.9^^^|CoinProp^16.5* -0.8* 44.9^^^|CoinProp^16.5* -0.8* 50.9^^^|CoinProp^16.5* -0.8* 56.9^^^|CoinBigProp^16.5* -1.0* 67.9^^^|NormalCar1^-16.8* 0.0* 79.3^^^|RandomProp^-8.6* 0.0* 99.5^^^0&0|RandomProp^0.0* 0.0* 99.5^^^0&0|RandomProp^8.4* 0.0* 99.5^^^0&0|RandomProp^16.5* 0.0* 99.5^^^0&0|RandomProp^-16.3* 0.0* 99.5^^^0&0|CoinProp^8.6* -0.8* 132.2^^^|CoinProp^8.6* -0.8* 138.2^^^|CoinProp^8.6* -0.8* 144.2^^^|CoinProp^8.6* -0.8* 150.2^^^|CoinProp^8.6* -0.8* 156.2^^^|CoinBigProp^8.6* -1.0* 167.2^^^|NormalCar1^-8.4* 0.0* 202.3^^^|CoinProp^8.7* -0.7* 260.5^^^|CoinProp^8.7* -0.7* 266.5^^^|CoinProp^8.7* -0.7* 272.5^^^|CoinProp^8.7* -0.7* 278.5^^^|CoinProp^8.7* -0.7* 284.5^^^|NormalCar5^8.1* 0.0* 332.5^^^|RandomProp^16.9* 0.0* 340.6^^^0&0|RandomProp^-16.0* 0.0* 340.6^^^0&0|RandomProp^0.0* 0.0* 340.6^^^0&0|CoinProp^0.0* -0.7* 375.8^^^|CoinProp^0.0* -0.7* 381.8^^^|CoinProp^0.0* -0.7* 387.8^^^|CoinProp^0.0* -0.7* 393.8^^^|NormalCar10^17.2* 0.0* 394.4^^^|CoinProp^0.0* -0.7* 399.8^^^|NormalCar3^-8.4* 0.0* 442.4^^^|CoinProp^-16.9* -0.8* 476.6^^^|CoinProp^-16.9* -0.8* 482.6^^^|CoinProp^-16.9* -0.8* 488.6^^^|CoinProp^-16.9* -0.8* 494.6^^^|CoinProp^-16.9* -0.8* 500.6^^^|CoinBigProp^-16.9* -1.0* 511.6^^^
1801,,,CoinProp^-8.8* -0.8* 39.1^^^|CoinProp^-8.8* -0.8* 45.1^^^|CoinProp^-8.8* -0.8* 51.1^^^|CoinProp^-8.8* -0.8* 57.1^^^|CoinProp^-8.8* -0.8* 63.1^^^|NormalCar10^-16.3* 0.0* 74.5^^^|NormalCar1^8.5* 0.0* 92.7^^^|RandomProp^16.8* 0.0* 114.9^^^0&0|RandomProp^-16.6* 0.0* 114.9^^^0&0|RandomProp^-8.6* 0.0* 114.9^^^0&0|RandomProp^0.0* 0.0* 114.9^^^0&0|RandomProp^8.4* 0.0* 114.9^^^0&0|CoinProp^8.5* -0.8* 145.9^^^|CoinProp^8.5* -0.8* 151.9^^^|CoinProp^8.5* -0.8* 157.9^^^|CoinProp^8.5* -0.8* 163.9^^^|CoinProp^8.5* -0.8* 169.9^^^|NormalCar7^-8.6* 0.0* 204.4^^^|CoinProp^0.0* -0.8* 263.2^^^|CoinProp^0.0* -0.8* 269.2^^^|CoinProp^0.0* -0.8* 275.2^^^|CoinProp^0.0* -0.8* 281.2^^^|CoinProp^0.0* -0.8* 287.2^^^|NormalCar1^8.4* 0.0* 289.7^^^|RandomProp^-8.4* 0.0* 320.9^^^0&0|RandomProp^8.2* 0.0* 320.9^^^0&0|CoinProp^-8.6* -0.8* 352.7^^^|CoinProp^-8.6* -0.8* 358.7^^^|CoinProp^-8.6* -0.8* 364.7^^^|CoinProp^-8.6* -0.8* 370.7^^^|CoinProp^-8.6* -0.8* 376.7^^^|CoinBigProp^-8.6* -1.0* 387.7^^^|CoinProp^-8.3* -0.7* 422.1^^^|CoinProp^-8.3* -0.7* 428.1^^^|CoinProp^-8.3* -0.7* 434.1^^^|CoinProp^-8.3* -0.7* 440.1^^^|CoinProp^-8.3* -0.7* 446.1^^^|NormalCar5^16.8* 0.0* 454.7^^^|CoinProp^0.3* -0.7* 476.6^^^|CoinProp^0.3* -0.7* 482.6^^^|CoinProp^0.3* -0.7* 488.6^^^|CoinProp^0.3* -0.7* 494.6^^^|CoinProp^0.3* -0.7* 500.6^^^
1802,,,CoinProp^0.2* -0.8* 44.8^^^|CoinProp^0.2* -0.8* 50.8^^^|CoinProp^0.2* -0.8* 56.8^^^|CoinProp^0.2* -0.8* 62.8^^^|NormalCar1^16.9* 0.0* 63.3^^^|CoinProp^0.2* -0.8* 68.8^^^|RandomProp^-8.1* 0.0* 94.3^^^0&0|RandomProp^0.0* 0.0* 94.3^^^0&0|RandomProp^8.3* 0.0* 94.3^^^0&0|RandomProp^16.5* 0.0* 94.3^^^0&0|RandomProp^-16.3* 0.0* 94.3^^^0&0|NormalCar3^-8.3* 0.0* 124.0^^^|CoinProp^-16.7* -0.8* 164.5^^^|CoinProp^-16.7* -0.8* 170.5^^^|CoinProp^-16.7* -0.8* 176.5^^^|CoinProp^-16.7* -0.8* 182.5^^^|CoinProp^-16.7* -0.8* 188.5^^^|NormalCar1^8.2* 0.0* 209.2^^^|ColorEggProp^0.0* 0.0* 221.1^^^|CoinProp^16.8* -0.7* 243.2^^^|CoinProp^16.8* -0.7* 249.2^^^|CoinProp^16.8* -0.7* 255.2^^^|CoinProp^16.8* -0.7* 261.2^^^|CoinProp^16.8* -0.7* 267.2^^^|NormalCar3^-16.7* 0.0* 334.7^^^|CoinProp^-8.1* -0.7* 338.5^^^|CoinProp^-8.1* -0.7* 344.5^^^|CoinProp^-8.1* -0.7* 350.5^^^|CoinProp^-8.1* -0.7* 356.5^^^|CoinProp^-8.1* -0.7* 362.5^^^
1803,,,CoinProp^-8.7* -0.8* 34.9^^^|CoinProp^-8.7* -0.8* 40.9^^^|CoinProp^-8.7* -0.8* 46.9^^^|CoinProp^-8.7* -0.8* 52.9^^^|CoinProp^-8.7* -0.8* 58.9^^^|NormalCar1^-17.0* 0.0* 95.6^^^|NormalCar5^8.8* 0.0* 112.8^^^|CoinProp^-16.8* -0.8* 130.4^^^|CoinProp^-16.8* -0.8* 136.4^^^|CoinProp^-16.8* -0.8* 142.4^^^|CoinProp^-16.8* -0.8* 148.4^^^|CoinProp^-16.8* -0.8* 154.4^^^|RandomProp^-8.7* 0.0* 181.4^^^0&0|RandomProp^0.0* 0.0* 181.4^^^0&0|RandomProp^8.5* 0.0* 181.4^^^0&0|RandomProp^16.5* 0.0* 181.4^^^0&0|RandomProp^-16.4* 0.0* 181.4^^^0&0|NormalCar3^17.6* 0.0* 221.6^^^|CoinProp^16.9* -0.7* 254.4^^^|CoinProp^16.9* -0.7* 260.4^^^|CoinProp^16.9* -0.7* 266.4^^^|CoinProp^16.9* -0.7* 272.4^^^|CoinProp^16.9* -0.7* 278.4^^^|NormalCar1^-8.5* 0.0* 278.5^^^|CoinProp^-0.3* -0.7* 340.4^^^|NormalCar3^8.5* 0.0* 345.5^^^|CoinProp^-0.3* -0.7* 346.4^^^|CoinProp^-0.3* -0.7* 352.4^^^|CoinProp^-0.3* -0.7* 358.4^^^|CoinProp^-0.3* -0.7* 364.4^^^
